order_id,order_date,warehouse_id,warehouse_city,warehouse_state,warehouse_region,product_category,unit_price,quantity,order_value,product_weight_kg,total_weight_kg,shipping_method,expected_delivery_date,actual_delivery_date,carrier,order_status,delivery_delay_days,shipping_cost,customer_satisfaction,inventory_level,reorder_point,stock_status,supplier,supplier_rating,lead_time_days,return_reason,distance_km,route_optimization_score,warehouse_lat,warehouse_lon
ORD-002944,2025-10-01,FC-CHI-03,Chicago,IL,Midwest,Books,73.76,1,73.76,1.5,1.5,Standard (3-5 days),2025-10-06,2025-10-06,UPS,Delivered,0.0,6.81,5.0,174,20,In Stock,Supplier-B,2.6,3,,1164.1,0.6,41.87,-87.62
ORD-002945,2025-09-20,FC-SEA-06,Seattle,WA,West,Home & Kitchen,185.94,5,929.7,12.11,60.55,Two-Day,2025-09-22,2025-09-22,FedEx,Delivered,0.0,64.15,5.0,421,68,In Stock,Supplier-B,4.3,7,,2432.9,0.78,47.6,-122.33
ORD-002946,2025-08-14,FC-CHI-03,Chicago,IL,Midwest,Books,48.97,4,195.88,1.85,7.4,Two-Day,2025-08-16,,Amazon Logistics,Cancelled,,11.81,,332,69,In Stock,Supplier-A,3.3,4,,818.1,0.69,41.87,-87.62
ORD-002947,2026-02-15,FC-DFW-04,Dallas,TX,South,Health & Personal Care,65.77,2,131.54,4.97,9.94,One-Day,2026-02-16,2026-02-19,Amazon Logistics,Delivered,3.0,28.59,2.0,107,92,In Stock,Supplier-D,4.7,12,,2538.2,0.64,32.77,-96.79
ORD-002948,2025-10-17,FC-SEA-06,Seattle,WA,West,Grocery,26.84,5,134.2,4.69,23.45,Two-Day,2025-10-19,2025-10-18,Amazon Logistics,Delivered,-1.0,26.23,4.0,361,78,In Stock,Supplier-B,3.7,3,,2116.9,0.64,47.6,-122.33
ORD-002949,2026-06-06,FC-DFW-04,Dallas,TX,South,Home & Kitchen,140.81,4,563.24,13.77,55.08,One-Day,2026-06-07,2026-06-07,FedEx,Delivered,0.0,135.96,3.0,500,40,In Stock,Supplier-C,4.8,8,,1312.7,0.62,32.77,-96.79
ORD-002950,2026-04-20,FC-CHI-03,Chicago,IL,Midwest,Automotive,164.59,5,822.95,9.53,47.65,Two-Day,2026-04-22,2026-04-24,UPS,Delivered,2.0,107.46,2.0,275,96,In Stock,Supplier-C,4.8,12,,1133.5,0.96,41.87,-87.62
ORD-002951,2026-06-10,FC-CHI-03,Chicago,IL,Midwest,Clothing,85.1,3,255.3,1.3,3.9,Same-Day,2026-06-10,,Amazon Logistics,Cancelled,,8.81,,305,54,In Stock,Supplier-E,3.6,14,,1224.5,0.73,41.87,-87.62
ORD-002952,2025-09-27,FC-CHI-03,Chicago,IL,Midwest,Automotive,118.99,5,594.95,1.38,6.9,Two-Day,2025-09-29,2025-09-29,OnTrac,Delivered,0.0,16.03,5.0,395,78,In Stock,Supplier-A,3.0,3,,280.9,0.65,41.87,-87.62
ORD-002953,2026-01-04,FC-LAX-02,Los Angeles,CA,West,Books,51.72,2,103.44,0.43,0.86,Standard (3-5 days),2026-01-09,2026-01-10,Amazon Logistics,Delivered,1.0,4.7,5.0,154,56,In Stock,Supplier-E,3.0,13,,901.1,0.91,34.05,-118.24
ORD-002954,2025-10-15,FC-SEA-06,Seattle,WA,West,Office Products,235.62,3,706.86,4.52,13.56,Two-Day,2025-10-17,2025-10-19,UPS,Returned,2.0,31.06,,65,66,Low Stock,Supplier-B,3.4,12,Wrong Item,1888.6,0.68,47.6,-122.33
ORD-002955,2026-03-24,FC-SEA-06,Seattle,WA,West,Books,17.34,3,52.02,0.71,2.13,One-Day,2026-03-25,2026-03-28,Amazon Logistics,Delivered,3.0,7.98,2.0,435,22,In Stock,Supplier-D,4.9,21,,1938.9,0.92,47.6,-122.33
ORD-002956,2025-11-26,FC-CHI-03,Chicago,IL,Midwest,Toys,185.68,4,742.72,3.31,13.24,Same-Day,2025-11-26,,Amazon Logistics,Out for Delivery,,26.43,,53,22,In Stock,Supplier-E,2.6,5,,164.7,0.69,41.87,-87.62
ORD-002957,2025-11-06,FC-NYC-01,New York,NY,Northeast,Clothing,67.49,2,134.98,1.45,2.9,Standard (3-5 days),2025-11-11,2025-11-11,Amazon Logistics,Delivered,0.0,6.34,3.0,213,96,In Stock,Supplier-E,3.1,9,,502.2,0.74,40.71,-74.0
ORD-002958,2025-12-26,FC-MIA-05,Miami,FL,Southeast,Home & Kitchen,42.84,3,128.52,8.0,24.0,Economy (5-8 days),2026-01-03,,FedEx,In Transit,,45.73,,382,36,In Stock,Supplier-A,3.2,13,,648.6,0.79,25.76,-80.19
ORD-002959,2026-02-08,FC-SEA-06,Seattle,WA,West,Electronics,804.69,3,2414.07,4.92,14.76,One-Day,2026-02-09,,UPS,Cancelled,,31.54,,256,24,In Stock,Supplier-A,4.2,14,,2296.6,0.64,47.6,-122.33
ORD-002960,2026-03-15,FC-CHI-03,Chicago,IL,Midwest,Sports & Outdoors,179.88,5,899.4,2.93,14.65,One-Day,2026-03-16,2026-03-16,FedEx,Delivered,0.0,40.27,5.0,348,25,In Stock,Supplier-B,3.0,15,,2476.2,0.83,41.87,-87.62
ORD-002961,2026-05-13,FC-DFW-04,Dallas,TX,South,Home & Kitchen,386.68,1,386.68,2.09,2.09,Standard (3-5 days),2026-05-17,2026-05-17,Amazon Logistics,Delivered,0.0,7.5,5.0,150,63,In Stock,Supplier-C,2.8,20,,2202.3,0.77,32.77,-96.79
ORD-002962,2025-12-15,FC-CHI-03,Chicago,IL,Midwest,Sports & Outdoors,197.93,1,197.93,1.83,1.83,Standard (3-5 days),2025-12-18,2025-12-19,UPS,Delivered,1.0,5.13,3.0,389,98,In Stock,Supplier-E,3.6,5,,1819.1,0.75,41.87,-87.62
ORD-002963,2025-11-19,FC-DEN-08,Denver,CO,West,Automotive,218.09,4,872.36,2.53,10.12,Two-Day,2025-11-21,,UPS,In Transit,,16.7,,268,33,In Stock,Supplier-E,5.0,6,,2666.4,0.85,39.73,-104.99
ORD-002964,2025-10-26,FC-MIA-05,Miami,FL,Southeast,Automotive,205.29,4,821.16,7.79,31.16,One-Day,2025-10-27,,Amazon Logistics,In Transit,,70.47,,339,21,In Stock,Supplier-A,2.9,5,,1118.7,0.65,25.76,-80.19
ORD-002965,2025-12-16,FC-SEA-06,Seattle,WA,West,Automotive,268.82,4,1075.28,6.18,24.72,Standard (3-5 days),2025-12-20,2025-12-22,Amazon Logistics,Delivered,2.0,27.96,2.0,417,95,In Stock,Supplier-E,3.5,16,,1529.8,0.92,47.6,-122.33
ORD-002966,2026-03-04,FC-SEA-06,Seattle,WA,West,Automotive,105.97,3,317.91,0.88,2.64,One-Day,2026-03-05,2026-03-06,Amazon Logistics,Delivered,1.0,8.77,4.0,434,30,In Stock,Supplier-C,4.3,11,,2535.0,0.68,47.6,-122.33
ORD-002967,2026-02-24,FC-ATL-07,Atlanta,GA,Southeast,Health & Personal Care,296.52,3,889.56,2.56,7.68,Two-Day,2026-02-26,2026-02-25,Amazon Logistics,Delivered,-1.0,10.58,5.0,28,38,Low Stock,Supplier-D,3.3,16,,172.4,0.97,33.75,-84.38
ORD-002968,2026-02-08,FC-SEA-06,Seattle,WA,West,Automotive,222.46,4,889.84,3.95,15.8,Two-Day,2026-02-10,,OnTrac,Cancelled,,27.32,,130,40,In Stock,Supplier-B,2.7,21,,865.8,0.73,47.6,-122.33
ORD-002969,2025-08-04,FC-LAX-02,Los Angeles,CA,West,Clothing,38.12,3,114.36,1.4,4.2,Standard (3-5 days),2025-08-09,2025-08-12,Amazon Logistics,Delivered,3.0,6.57,2.0,262,33,In Stock,Supplier-E,2.6,11,,190.9,0.83,34.05,-118.24
ORD-002970,2026-02-10,FC-LAX-02,Los Angeles,CA,West,Health & Personal Care,91.57,1,91.57,2.47,2.47,Standard (3-5 days),2026-02-14,2026-02-13,Amazon Logistics,Delivered,-1.0,6.63,4.0,360,50,In Stock,Supplier-C,3.7,11,,2159.8,0.99,34.05,-118.24
ORD-002971,2025-11-25,FC-ATL-07,Atlanta,GA,Southeast,Books,22.57,4,90.28,1.15,4.6,Two-Day,2025-11-27,2025-11-27,FedEx,Delivered,0.0,13.41,4.0,358,93,In Stock,Supplier-B,3.2,9,,1819.1,0.89,33.75,-84.38
ORD-002972,2025-09-27,FC-NYC-01,New York,NY,Northeast,Toys,176.48,2,352.96,0.26,0.52,One-Day,2025-09-28,,UPS,Out for Delivery,,3.29,,188,50,In Stock,Supplier-E,4.2,15,,1607.4,0.73,40.71,-74.0
ORD-002973,2025-12-21,FC-CHI-03,Chicago,IL,Midwest,Office Products,109.06,4,436.24,9.66,38.64,Two-Day,2025-12-23,2025-12-23,UPS,Delivered,0.0,52.64,5.0,393,69,In Stock,Supplier-D,2.8,11,,2657.0,0.91,41.87,-87.62
ORD-002974,2025-11-22,FC-NYC-01,New York,NY,Northeast,Grocery,3.69,4,14.76,3.45,13.8,Same-Day,2025-11-22,,Amazon Logistics,In Transit,,16.18,,222,51,In Stock,Supplier-C,4.7,6,,2501.5,0.87,40.71,-74.0
ORD-002975,2026-01-12,FC-LAX-02,Los Angeles,CA,West,Home & Kitchen,331.92,4,1327.68,10.36,41.44,One-Day,2026-01-13,2026-01-14,Amazon Logistics,Delivered,1.0,71.89,4.0,255,96,In Stock,Supplier-D,2.5,15,,201.7,0.96,34.05,-118.24
ORD-002976,2025-07-08,FC-DFW-04,Dallas,TX,South,Office Products,56.3,4,225.2,1.55,6.2,Standard (3-5 days),2025-07-13,2025-07-13,Amazon Logistics,Delivered,0.0,14.68,5.0,58,61,Low Stock,Supplier-B,3.1,3,,71.8,0.97,32.77,-96.79
ORD-002977,2026-03-30,FC-CHI-03,Chicago,IL,Midwest,Health & Personal Care,188.72,4,754.88,7.92,31.68,Two-Day,2026-04-01,2026-04-03,UPS,Delivered,2.0,45.25,1.0,35,32,In Stock,Supplier-C,2.7,16,,1534.3,0.84,41.87,-87.62
ORD-002978,2025-10-06,FC-MIA-05,Miami,FL,Southeast,Clothing,96.4,2,192.8,0.19,0.38,Two-Day,2025-10-08,2025-10-08,Amazon Logistics,Delivered,0.0,3.32,4.0,15,46,Low Stock,Supplier-C,4.2,6,,778.0,0.74,25.76,-80.19
ORD-002979,2025-08-28,FC-ATL-07,Atlanta,GA,Southeast,Health & Personal Care,116.93,2,233.86,3.16,6.32,Standard (3-5 days),2025-09-02,2025-09-02,UPS,Delivered,0.0,13.97,3.0,100,62,In Stock,Supplier-A,4.4,12,,1008.2,0.67,33.75,-84.38
ORD-002980,2025-06-23,FC-CHI-03,Chicago,IL,Midwest,Books,65.82,2,131.64,1.97,3.94,Standard (3-5 days),2025-06-28,2025-06-28,FedEx,Delivered,0.0,7.79,4.0,228,98,In Stock,Supplier-E,3.0,11,,1808.5,0.76,41.87,-87.62
ORD-002981,2025-10-26,FC-DEN-08,Denver,CO,West,Office Products,284.67,3,854.01,4.06,12.18,Two-Day,2025-10-28,2025-10-28,Amazon Logistics,Delivered,0.0,14.2,4.0,150,20,In Stock,Supplier-D,3.2,7,,629.0,0.88,39.73,-104.99
ORD-002982,2026-03-25,FC-LAX-02,Los Angeles,CA,West,Health & Personal Care,233.83,3,701.49,4.12,12.36,Same-Day,2026-03-25,2026-03-28,Amazon Logistics,Delayed,3.0,14.58,,484,77,In Stock,Supplier-C,2.5,15,,630.6,0.8,34.05,-118.24
ORD-002983,2026-04-10,FC-NYC-01,New York,NY,Northeast,Books,72.31,3,216.93,1.31,3.93,Two-Day,2026-04-12,,USPS,In Transit,,7.28,,485,97,In Stock,Supplier-D,3.0,16,,2806.3,0.67,40.71,-74.0
ORD-002984,2026-04-07,FC-CHI-03,Chicago,IL,Midwest,Home & Kitchen,44.09,2,88.18,13.66,27.32,Economy (5-8 days),2026-04-14,2026-04-14,FedEx,Returned,0.0,55.84,,260,81,In Stock,Supplier-E,4.9,18,Changed Mind,1200.1,0.85,41.87,-87.62
ORD-002985,2026-01-14,FC-CHI-03,Chicago,IL,Midwest,Sports & Outdoors,249.41,5,1247.05,9.37,46.85,Two-Day,2026-01-16,,Amazon Logistics,Pending,,113.51,,105,48,In Stock,Supplier-B,3.7,20,,2223.1,0.98,41.87,-87.62
ORD-002986,2025-11-13,FC-CHI-03,Chicago,IL,Midwest,Home & Kitchen,88.36,4,353.44,11.97,47.88,Same-Day,2025-11-13,,Amazon Logistics,In Transit,,95.73,,308,92,In Stock,Supplier-D,2.7,12,,1888.1,0.94,41.87,-87.62
ORD-002987,2025-09-01,FC-SEA-06,Seattle,WA,West,Home & Kitchen,341.55,3,1024.65,12.17,36.51,Two-Day,2025-09-03,2025-09-08,DHL,Delayed,5.0,96.85,,278,56,In Stock,Supplier-E,4.9,7,,1225.1,0.93,47.6,-122.33
ORD-002988,2025-09-23,FC-CHI-03,Chicago,IL,Midwest,Clothing,143.22,5,716.1,0.65,3.25,Two-Day,2025-09-25,,Amazon Logistics,Out for Delivery,,10.61,,289,68,In Stock,Supplier-D,2.7,14,,1864.3,0.85,41.87,-87.62
ORD-002989,2025-11-30,FC-DFW-04,Dallas,TX,South,Clothing,29.29,3,87.87,0.19,0.57,Economy (5-8 days),2025-12-05,2025-12-06,USPS,Delivered,1.0,3.1,4.0,97,27,In Stock,Supplier-B,3.2,18,,2223.3,0.93,32.77,-96.79
ORD-002990,2025-10-10,FC-LAX-02,Los Angeles,CA,West,Home & Kitchen,234.56,2,469.12,8.29,16.58,Same-Day,2025-10-10,2025-10-11,Amazon Logistics,Delivered,1.0,23.12,4.0,270,100,In Stock,Supplier-C,4.1,13,,2121.6,0.93,34.05,-118.24
ORD-002991,2025-12-26,FC-CHI-03,Chicago,IL,Midwest,Grocery,4.65,2,9.3,6.49,12.98,Economy (5-8 days),2026-01-03,2026-01-04,Amazon Logistics,Delivered,1.0,21.38,3.0,76,48,In Stock,Supplier-B,3.9,14,,249.5,0.88,41.87,-87.62
ORD-002992,2026-04-02,FC-DFW-04,Dallas,TX,South,Grocery,7.33,5,36.65,9.61,48.05,Standard (3-5 days),2026-04-07,2026-04-08,USPS,Delivered,1.0,93.5,5.0,282,79,In Stock,Supplier-D,5.0,20,,2473.8,0.7,32.77,-96.79
ORD-002993,2025-10-18,FC-NYC-01,New York,NY,Northeast,Automotive,14.06,3,42.18,1.52,4.56,Two-Day,2025-10-20,,FedEx,Out for Delivery,,14.66,,168,33,In Stock,Supplier-C,3.1,11,,2398.9,0.75,40.71,-74.0
ORD-002994,2026-02-25,FC-DEN-08,Denver,CO,West,Toys,186.79,2,373.58,4.58,9.16,Same-Day,2026-02-25,,Amazon Logistics,Pending,,18.43,,33,59,Low Stock,Supplier-E,4.1,21,,1862.5,0.65,39.73,-104.99
ORD-002995,2026-03-23,FC-DEN-08,Denver,CO,West,Clothing,124.82,1,124.82,1.37,1.37,One-Day,2026-03-24,2026-03-23,Amazon Logistics,Delivered,-1.0,4.57,3.0,111,94,In Stock,Supplier-A,5.0,5,,1758.6,0.82,39.73,-104.99
ORD-002996,2026-05-16,FC-LAX-02,Los Angeles,CA,West,Office Products,167.18,5,835.9,0.23,1.15,Two-Day,2026-05-18,2026-05-28,UPS,Delayed,10.0,5.37,,143,93,In Stock,Supplier-C,2.6,12,,884.5,0.94,34.05,-118.24
ORD-002997,2026-05-31,FC-CHI-03,Chicago,IL,Midwest,Office Products,154.7,1,154.7,4.65,4.65,Standard (3-5 days),2026-06-05,2026-06-07,UPS,Returned,2.0,8.31,,266,55,In Stock,Supplier-C,4.4,6,Late Delivery,1257.6,0.87,41.87,-87.62
ORD-002998,2025-12-04,FC-DFW-04,Dallas,TX,South,Sports & Outdoors,208.49,2,416.98,0.81,1.62,One-Day,2025-12-05,2025-12-07,OnTrac,Delivered,2.0,6.21,3.0,123,84,In Stock,Supplier-A,3.0,3,,2937.8,0.89,32.77,-96.79
ORD-002999,2025-10-24,FC-DEN-08,Denver,CO,West,Toys,154.2,1,154.2,4.08,4.08,Same-Day,2025-10-24,2025-10-24,Amazon Logistics,Returned,0.0,13.52,,171,96,In Stock,Supplier-C,2.8,13,Defective,2796.8,0.92,39.73,-104.99
ORD-003000,2026-02-20,FC-DFW-04,Dallas,TX,South,Automotive,53.32,3,159.96,4.9,14.7,One-Day,2026-02-21,2026-02-24,Amazon Logistics,Delivered,3.0,20.17,3.0,397,55,In Stock,Supplier-D,3.5,19,,860.4,0.79,32.77,-96.79
ORD-003001,2026-05-09,FC-DFW-04,Dallas,TX,South,Clothing,32.48,5,162.4,1.33,6.65,One-Day,2026-05-10,,USPS,Cancelled,,17.69,,481,63,In Stock,Supplier-E,4.4,13,,2071.2,0.94,32.77,-96.79
ORD-003002,2026-02-21,FC-SEA-06,Seattle,WA,West,Automotive,187.8,1,187.8,8.74,8.74,Economy (5-8 days),2026-02-26,2026-02-26,Amazon Logistics,Delivered,0.0,24.18,5.0,172,95,In Stock,Supplier-D,3.8,19,,1796.9,0.64,47.6,-122.33
ORD-003003,2026-02-05,FC-MIA-05,Miami,FL,Southeast,Electronics,1155.37,5,5776.85,0.87,4.35,Same-Day,2026-02-05,2026-02-05,Amazon Logistics,Delivered,0.0,7.4,5.0,195,70,In Stock,Supplier-A,2.9,6,,1221.3,0.83,25.76,-80.19
ORD-003004,2025-09-09,FC-DEN-08,Denver,CO,West,Automotive,31.14,5,155.7,5.23,26.15,Standard (3-5 days),2025-09-13,2025-09-15,DHL,Delivered,2.0,38.21,1.0,117,59,In Stock,Supplier-D,4.2,17,,2254.2,0.74,39.73,-104.99
ORD-003005,2025-12-12,FC-LAX-02,Los Angeles,CA,West,Electronics,315.04,3,945.12,3.17,9.51,Two-Day,2025-12-14,2025-12-16,Amazon Logistics,Delivered,2.0,15.81,2.0,356,58,In Stock,Supplier-E,2.9,5,,2501.5,0.72,34.05,-118.24
ORD-003006,2025-09-09,FC-DFW-04,Dallas,TX,South,Electronics,984.12,3,2952.36,4.04,12.12,Standard (3-5 days),2025-09-13,2025-09-13,UPS,Delivered,0.0,17.76,5.0,211,48,In Stock,Supplier-C,3.9,3,,2294.2,0.97,32.77,-96.79
ORD-003007,2025-08-25,FC-DEN-08,Denver,CO,West,Sports & Outdoors,155.54,5,777.7,9.79,48.95,Two-Day,2025-08-27,2025-08-26,Amazon Logistics,Delivered,-1.0,59.88,5.0,341,31,In Stock,Supplier-B,4.1,9,,127.7,0.91,39.73,-104.99
ORD-003008,2026-03-21,FC-ATL-07,Atlanta,GA,Southeast,Home & Kitchen,303.86,4,1215.44,7.1,28.4,Same-Day,2026-03-21,2026-03-22,Amazon Logistics,Delivered,1.0,62.0,4.0,211,59,In Stock,Supplier-E,4.2,7,,2397.9,0.99,33.75,-84.38
ORD-003009,2026-02-20,FC-DEN-08,Denver,CO,West,Clothing,85.66,5,428.3,0.35,1.75,One-Day,2026-02-21,2026-02-21,UPS,Delivered,0.0,6.34,5.0,143,52,In Stock,Supplier-C,2.6,14,,1347.8,0.94,39.73,-104.99
ORD-003010,2025-09-17,FC-MIA-05,Miami,FL,Southeast,Office Products,35.95,4,143.8,5.51,22.04,One-Day,2025-09-18,,USPS,In Transit,,41.81,,13,94,Low Stock,Supplier-A,3.5,11,,1773.4,0.97,25.76,-80.19
ORD-003011,2026-03-19,FC-LAX-02,Los Angeles,CA,West,Office Products,257.45,2,514.9,4.24,8.48,Standard (3-5 days),2026-03-22,2026-03-23,Amazon Logistics,Delivered,1.0,17.97,3.0,471,68,In Stock,Supplier-B,4.5,7,,344.6,0.82,34.05,-118.24
ORD-003012,2026-05-09,FC-SEA-06,Seattle,WA,West,Automotive,38.78,5,193.9,8.58,42.9,Two-Day,2026-05-11,2026-05-12,FedEx,Returned,1.0,114.28,,156,81,In Stock,Supplier-A,4.4,14,Changed Mind,310.6,0.96,47.6,-122.33
ORD-003013,2025-07-15,FC-CHI-03,Chicago,IL,Midwest,Sports & Outdoors,86.18,3,258.54,1.0,3.0,One-Day,2025-07-16,,USPS,In Transit,,6.0,,219,60,In Stock,Supplier-D,3.5,17,,330.6,0.78,41.87,-87.62
ORD-003014,2026-03-10,FC-LAX-02,Los Angeles,CA,West,Home & Kitchen,60.27,1,60.27,13.18,13.18,One-Day,2026-03-11,,Amazon Logistics,In Transit,,15.63,,172,100,In Stock,Supplier-E,4.4,9,,2307.4,0.83,34.05,-118.24
ORD-003015,2025-07-02,FC-DEN-08,Denver,CO,West,Grocery,12.81,2,25.62,7.23,14.46,Economy (5-8 days),2025-07-08,,Amazon Logistics,Cancelled,,20.43,,235,73,In Stock,Supplier-A,3.4,10,,603.2,0.95,39.73,-104.99
ORD-003016,2025-07-23,FC-MIA-05,Miami,FL,Southeast,Automotive,113.26,1,113.26,6.27,6.27,Standard (3-5 days),2025-07-27,,UPS,In Transit,,17.08,,325,86,In Stock,Supplier-B,4.4,11,,652.3,0.98,25.76,-80.19
ORD-003017,2026-05-23,FC-CHI-03,Chicago,IL,Midwest,Grocery,25.67,5,128.35,7.91,39.55,Standard (3-5 days),2026-05-27,,Amazon Logistics,Pending,,50.46,,353,20,In Stock,Supplier-A,4.3,10,,2708.0,0.82,41.87,-87.62
ORD-003018,2025-07-09,FC-DFW-04,Dallas,TX,South,Electronics,294.28,5,1471.4,3.23,16.15,Same-Day,2025-07-09,2025-07-11,Amazon Logistics,Delivered,2.0,46.83,2.0,158,92,In Stock,Supplier-A,2.8,12,,175.0,0.74,32.77,-96.79
ORD-003019,2025-06-18,FC-SEA-06,Seattle,WA,West,Electronics,1050.31,2,2100.62,3.6,7.2,Standard (3-5 days),2025-06-22,,Amazon Logistics,Out for Delivery,,21.18,,23,98,Low Stock,Supplier-C,4.0,7,,2062.5,0.78,47.6,-122.33
ORD-003020,2026-01-12,FC-NYC-01,New York,NY,Northeast,Toys,173.99,4,695.96,1.1,4.4,One-Day,2026-01-13,,FedEx,Out for Delivery,,14.9,,264,44,In Stock,Supplier-E,3.5,11,,1615.4,0.82,40.71,-74.0
ORD-003021,2025-08-24,FC-ATL-07,Atlanta,GA,Southeast,Clothing,26.05,4,104.2,1.23,4.92,Standard (3-5 days),2025-08-28,2025-08-31,UPS,Delivered,3.0,13.97,2.0,34,78,Low Stock,Supplier-D,3.3,16,,2161.8,0.87,33.75,-84.38
ORD-003022,2026-05-03,FC-MIA-05,Miami,FL,Southeast,Clothing,30.84,4,123.36,0.91,3.64,Standard (3-5 days),2026-05-07,,FedEx,In Transit,,9.43,,276,89,In Stock,Supplier-A,4.2,11,,334.1,0.66,25.76,-80.19
ORD-003023,2025-10-11,FC-SEA-06,Seattle,WA,West,Clothing,115.76,4,463.04,1.43,5.72,Standard (3-5 days),2025-10-15,,Amazon Logistics,Pending,,17.38,,241,63,In Stock,Supplier-C,2.6,16,,531.0,0.72,47.6,-122.33
ORD-003024,2025-07-19,FC-LAX-02,Los Angeles,CA,West,Automotive,156.78,5,783.9,1.15,5.75,Two-Day,2025-07-21,,UPS,In Transit,,12.34,,12,32,Low Stock,Supplier-B,4.7,6,,2764.4,0.68,34.05,-118.24
ORD-003025,2026-06-12,FC-DEN-08,Denver,CO,West,Electronics,1124.35,4,4497.4,4.09,16.36,Standard (3-5 days),2026-06-17,2026-06-17,Amazon Logistics,Delivered,0.0,27.43,4.0,336,88,In Stock,Supplier-C,3.0,8,,1660.2,0.91,39.73,-104.99
ORD-003026,2025-08-31,FC-LAX-02,Los Angeles,CA,West,Toys,190.3,1,190.3,4.16,4.16,Two-Day,2025-09-02,2025-09-03,UPS,Delivered,1.0,13.24,3.0,474,43,In Stock,Supplier-B,3.5,8,,1470.5,0.69,34.05,-118.24
ORD-003027,2025-06-19,FC-NYC-01,New York,NY,Northeast,Automotive,124.32,5,621.6,5.4,27.0,Same-Day,2025-06-19,,Amazon Logistics,Out for Delivery,,45.49,,335,84,In Stock,Supplier-C,4.5,10,,2894.4,0.67,40.71,-74.0
ORD-003028,2025-10-04,FC-LAX-02,Los Angeles,CA,West,Electronics,599.18,5,2995.9,4.26,21.3,One-Day,2025-10-05,2025-10-05,UPS,Delivered,0.0,54.14,5.0,400,80,In Stock,Supplier-E,4.8,21,,1880.2,0.88,34.05,-118.24
ORD-003029,2026-02-28,FC-MIA-05,Miami,FL,Southeast,Sports & Outdoors,152.19,4,608.76,4.77,19.08,Two-Day,2026-03-02,2026-03-01,UPS,Delivered,-1.0,22.36,4.0,179,71,In Stock,Supplier-B,3.3,15,,442.3,0.62,25.76,-80.19
ORD-003030,2026-02-03,FC-NYC-01,New York,NY,Northeast,Clothing,126.14,5,630.7,1.71,8.55,Same-Day,2026-02-03,2026-02-04,Amazon Logistics,Delivered,1.0,11.66,4.0,140,29,In Stock,Supplier-C,3.6,15,,2055.8,0.62,40.71,-74.0
ORD-003031,2025-12-23,FC-SEA-06,Seattle,WA,West,Office Products,106.66,2,213.32,4.09,8.18,Two-Day,2025-12-25,2025-12-25,FedEx,Returned,0.0,13.09,,230,60,In Stock,Supplier-E,3.9,20,Wrong Item,2116.6,0.73,47.6,-122.33
ORD-003032,2025-07-15,FC-DEN-08,Denver,CO,West,Electronics,693.74,1,693.74,2.51,2.51,Two-Day,2025-07-17,,FedEx,Out for Delivery,,5.06,,482,78,In Stock,Supplier-B,2.5,9,,500.3,0.89,39.73,-104.99
ORD-003033,2026-04-27,FC-DFW-04,Dallas,TX,South,Clothing,120.74,2,241.48,0.55,1.1,Two-Day,2026-04-29,2026-05-01,UPS,Delivered,2.0,5.66,2.0,279,61,In Stock,Supplier-B,4.6,11,,394.4,0.9,32.77,-96.79
ORD-003034,2026-05-07,FC-MIA-05,Miami,FL,Southeast,Clothing,55.43,4,221.72,1.02,4.08,Two-Day,2026-05-09,2026-05-09,USPS,Delivered,0.0,11.69,5.0,406,64,In Stock,Supplier-E,3.3,17,,1670.0,0.76,25.76,-80.19
ORD-003035,2026-05-22,FC-MIA-05,Miami,FL,Southeast,Health & Personal Care,79.27,1,79.27,1.16,1.16,Standard (3-5 days),2026-05-27,2026-05-27,Amazon Logistics,Delivered,0.0,4.53,4.0,433,98,In Stock,Supplier-E,4.9,5,,1225.6,0.66,25.76,-80.19
ORD-003036,2026-04-26,FC-DEN-08,Denver,CO,West,Books,27.88,3,83.64,2.38,7.14,One-Day,2026-04-27,2026-04-27,UPS,Delivered,0.0,18.49,5.0,286,81,In Stock,Supplier-D,3.6,17,,2825.2,0.91,39.73,-104.99
ORD-003037,2026-02-17,FC-DEN-08,Denver,CO,West,Home & Kitchen,189.66,1,189.66,2.95,2.95,One-Day,2026-02-18,2026-02-28,USPS,Delayed,10.0,6.41,,249,92,In Stock,Supplier-D,4.9,16,,2018.7,0.8,39.73,-104.99
ORD-003038,2026-05-18,FC-ATL-07,Atlanta,GA,Southeast,Office Products,20.2,3,60.6,3.14,9.42,Standard (3-5 days),2026-05-21,,Amazon Logistics,Out for Delivery,,24.32,,430,61,In Stock,Supplier-D,3.8,12,,1240.1,0.66,33.75,-84.38
ORD-003039,2026-02-19,FC-LAX-02,Los Angeles,CA,West,Sports & Outdoors,167.79,2,335.58,3.3,6.6,One-Day,2026-02-20,,Amazon Logistics,Out for Delivery,,20.38,,395,34,In Stock,Supplier-C,3.1,7,,237.9,0.96,34.05,-118.24
ORD-003040,2025-06-23,FC-DFW-04,Dallas,TX,South,Automotive,113.4,2,226.8,5.56,11.12,Two-Day,2025-06-25,2025-06-26,UPS,Delivered,1.0,22.93,4.0,161,33,In Stock,Supplier-C,3.6,16,,2432.9,0.91,32.77,-96.79
ORD-003041,2025-06-18,FC-LAX-02,Los Angeles,CA,West,Office Products,290.0,1,290.0,4.53,4.53,Standard (3-5 days),2025-06-23,,UPS,In Transit,,11.13,,54,62,Low Stock,Supplier-C,4.2,8,,592.7,0.72,34.05,-118.24
